_id,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,siteID,stationID,spaceID,timezone,userInputs
60e4f60df9af8b47310d0ab4,2021-06-20 19:07:56+00:00,2021-06-20 20:12:25+00:00,,40.324,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 10071, 'milesRequested': 150, 'WhPerMile': 239, 'minutesAvailable': 1428, 'modifiedAt': 'Sun, 20 Jun 2021 19:07:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 18:55:56 GMT', 'kWhRequested': 35.85}]"
60e4f60df9af8b47310d0ab5,2021-06-20 21:28:17+00:00,2021-06-20 22:51:34+00:00,2021-06-20 22:51:29+00:00,4.629,0002,2-39-79-379,CA-327,America/Los_Angeles,"[{'userID': 1410, 'milesRequested': 25, 'WhPerMile': 370, 'minutesAvailable': 180, 'modifiedAt': 'Sun, 20 Jun 2021 21:33:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 00:28:17 GMT', 'kWhRequested': 9.25}]"
60e4f60df9af8b47310d0ab6,2021-06-21 00:06:53+00:00,2021-06-21 00:56:33+00:00,,31.272,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 10180, 'milesRequested': 100, 'WhPerMile': 630, 'minutesAvailable': 480, 'modifiedAt': 'Mon, 21 Jun 2021 00:06:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 08:06:53 GMT', 'kWhRequested': 63.0}]"
60e4f60df9af8b47310d0ab7,2021-06-21 00:25:41+00:00,2021-06-21 03:23:46+00:00,2021-06-21 01:38:23+00:00,2.485,0002,2-39-78-365,CA-321,America/Los_Angeles,"[{'userID': 1082, 'milesRequested': 20, 'WhPerMile': 290, 'minutesAvailable': 120, 'modifiedAt': 'Mon, 21 Jun 2021 00:25:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 02:25:41 GMT', 'kWhRequested': 5.8}]"
60e4f60df9af8b47310d0ab8,2021-06-21 02:28:38+00:00,2021-06-21 02:47:48+00:00,,7.564,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 1616, 'milesRequested': 190, 'WhPerMile': 283, 'minutesAvailable': 548, 'modifiedAt': 'Mon, 21 Jun 2021 02:28:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 11:36:38 GMT', 'kWhRequested': 53.77}]"
60e4f60df9af8b47310d0ab9,2021-06-21 02:48:14+00:00,2021-06-21 03:36:46+00:00,,11.12,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 1616, 'milesRequested': 190, 'WhPerMile': 283, 'minutesAvailable': 548, 'modifiedAt': 'Mon, 21 Jun 2021 02:48:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 11:56:14 GMT', 'kWhRequested': 53.77}]"
60e7988ff9af8b4b2b5d5e9a,2021-06-21 13:12:19+00:00,2021-06-21 13:54:45+00:00,2021-06-21 13:43:14+00:00,3.353,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 300, 'milesRequested': 100, 'WhPerMile': 290, 'minutesAvailable': 410, 'modifiedAt': 'Mon, 21 Jun 2021 13:12:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 20:02:19 GMT', 'kWhRequested': 29.0}]"
60e7988ff9af8b4b2b5d5e9b,2021-06-21 15:35:10+00:00,2021-06-22 00:35:02+00:00,2021-06-21 17:03:53+00:00,5.567,0002,2-39-79-380,CA-489,America/Los_Angeles,"[{'userID': 751, 'milesRequested': 60, 'WhPerMile': 340, 'minutesAvailable': 360, 'modifiedAt': 'Mon, 21 Jun 2021 15:35:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 21:35:10 GMT', 'kWhRequested': 20.4}]"
60e7988ff9af8b4b2b5d5e9c,2021-06-21 18:17:25+00:00,2021-06-21 19:16:27+00:00,2021-06-21 19:16:23+00:00,6.845,0002,2-39-131-30,CA-305,America/Los_Angeles,"[{'userID': 1674, 'milesRequested': 100, 'WhPerMile': 299, 'minutesAvailable': 480, 'modifiedAt': 'Mon, 21 Jun 2021 18:17:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 02:17:25 GMT', 'kWhRequested': 29.9}]"
60e7988ff9af8b4b2b5d5e9d,2021-06-21 19:49:50+00:00,2021-06-21 21:22:26+00:00,2021-06-21 21:22:20+00:00,5.272,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 9502, 'milesRequested': 100, 'WhPerMile': 310, 'minutesAvailable': 480, 'modifiedAt': 'Mon, 21 Jun 2021 19:56:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 03:49:50 GMT', 'kWhRequested': 31.0}]"
60e7988ff9af8b4b2b5d5e9e,2021-06-21 19:50:50+00:00,2021-06-21 23:48:11+00:00,2021-06-21 21:19:49+00:00,9.556,0002,2-39-129-17,CA-307,America/Los_Angeles,"[{'userID': 8677, 'milesRequested': 50, 'WhPerMile': 310, 'minutesAvailable': 240, 'modifiedAt': 'Mon, 21 Jun 2021 19:50:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 23:50:50 GMT', 'kWhRequested': 15.5}]"
60e7988ff9af8b4b2b5d5e9f,2021-06-21 20:28:27+00:00,2021-06-21 23:38:28+00:00,2021-06-21 22:30:28+00:00,6.416,0002,2-39-138-29,CA-304,America/Los_Angeles,"[{'userID': 10927, 'milesRequested': 20, 'WhPerMile': 380, 'minutesAvailable': 480, 'modifiedAt': 'Mon, 21 Jun 2021 20:28:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 04:28:27 GMT', 'kWhRequested': 7.6}]"
60e7988ff9af8b4b2b5d5ea0,2021-06-21 20:48:06+00:00,2021-06-22 04:34:04+00:00,2021-06-21 21:56:53+00:00,2.345,0002,2-39-78-365,CA-321,America/Los_Angeles,"[{'userID': 1082, 'milesRequested': 20, 'WhPerMile': 290, 'minutesAvailable': 120, 'modifiedAt': 'Mon, 21 Jun 2021 20:48:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 22:48:06 GMT', 'kWhRequested': 5.8}]"
60e7988ff9af8b4b2b5d5ea1,2021-06-21 23:09:45+00:00,2021-06-22 00:43:39+00:00,2021-06-22 00:43:30+00:00,5.368,0002,2-39-127-19,CA-309,America/Los_Angeles,"[{'userID': 14564, 'milesRequested': 25, 'WhPerMile': 250, 'minutesAvailable': 135, 'modifiedAt': 'Mon, 21 Jun 2021 23:09:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 01:24:45 GMT', 'kWhRequested': 6.25}, {'userID': 14564, 'milesRequested': 25, 'WhPerMile': 250, 'minutesAvailable': 135, 'modifiedAt': 'Tue, 22 Jun 2021 00:08:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 01:24:45 GMT', 'kWhRequested': 6.25}]"
60e7988ff9af8b4b2b5d5ea2,2021-06-21 23:34:17+00:00,2021-06-22 00:20:17+00:00,,28.904,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 13589, 'milesRequested': 259, 'WhPerMile': 286, 'minutesAvailable': 750, 'modifiedAt': 'Mon, 21 Jun 2021 23:34:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 12:04:17 GMT', 'kWhRequested': 74.074}]"
60e7988ff9af8b4b2b5d5ea3,2021-06-22 00:29:54+00:00,2021-06-22 01:10:31+00:00,,23.088,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 1101, 'milesRequested': 30, 'WhPerMile': 319, 'minutesAvailable': 115, 'modifiedAt': 'Tue, 22 Jun 2021 00:29:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 02:24:54 GMT', 'kWhRequested': 9.57}]"
60e7988ff9af8b4b2b5d5ea4,2021-06-22 02:20:26+00:00,2021-06-22 03:09:55+00:00,,29.452,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 9307, 'milesRequested': 150, 'WhPerMile': 301, 'minutesAvailable': 492, 'modifiedAt': 'Tue, 22 Jun 2021 02:20:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 10:32:26 GMT', 'kWhRequested': 45.15}]"
60e7988ff9af8b4b2b5d5ea5,2021-06-22 04:16:36+00:00,2021-06-22 04:47:07+00:00,,5.42,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 316, 'milesRequested': 70, 'WhPerMile': 290, 'minutesAvailable': 146, 'modifiedAt': 'Tue, 22 Jun 2021 04:16:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 06:42:36 GMT', 'kWhRequested': 20.3}]"
60e79896f9af8b4b2b5d5ea6,2021-06-22 13:42:37+00:00,2021-06-22 15:18:14+00:00,2021-06-22 14:44:52+00:00,6.744,0002,2-39-130-31,CA-306,America/Los_Angeles,"[{'userID': 300, 'milesRequested': 100, 'WhPerMile': 290, 'minutesAvailable': 410, 'modifiedAt': 'Tue, 22 Jun 2021 13:42:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 20:32:37 GMT', 'kWhRequested': 29.0}]"
60e79896f9af8b4b2b5d5ea7,2021-06-22 14:48:51+00:00,2021-06-22 18:12:12+00:00,2021-06-22 16:22:30+00:00,4.851,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 12899, 'milesRequested': 28, 'WhPerMile': 250, 'minutesAvailable': 300, 'modifiedAt': 'Tue, 22 Jun 2021 14:48:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 19:48:51 GMT', 'kWhRequested': 7.0}]"
60e79896f9af8b4b2b5d5ea8,2021-06-22 15:31:26+00:00,2021-06-22 23:10:04+00:00,2021-06-22 21:05:51+00:00,0.911,0002,2-39-79-379,CA-327,America/Los_Angeles,
60e79896f9af8b4b2b5d5ea9,2021-06-22 15:51:12+00:00,2021-06-22 18:04:15+00:00,2021-06-22 17:51:14+00:00,12.318,0002,2-39-125-21,CA-311,America/Los_Angeles,"[{'userID': 7339, 'milesRequested': 70, 'WhPerMile': 310, 'minutesAvailable': 201, 'modifiedAt': 'Tue, 22 Jun 2021 15:51:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 19:12:12 GMT', 'kWhRequested': 21.7}]"
60e79896f9af8b4b2b5d5eaa,2021-06-22 18:30:59+00:00,2021-06-23 01:06:26+00:00,2021-06-22 18:52:23+00:00,0.716,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 12899, 'milesRequested': 28, 'WhPerMile': 250, 'minutesAvailable': 300, 'modifiedAt': 'Tue, 22 Jun 2021 18:30:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 23:30:59 GMT', 'kWhRequested': 7.0}]"
60e79896f9af8b4b2b5d5eab,2021-06-22 19:19:00+00:00,2021-06-22 20:04:48+00:00,,15.208,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 5855, 'milesRequested': 300, 'WhPerMile': 286, 'minutesAvailable': 634, 'modifiedAt': 'Tue, 22 Jun 2021 19:18:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 05:53:00 GMT', 'kWhRequested': 85.8}]"
60e79896f9af8b4b2b5d5eac,2021-06-22 19:27:54+00:00,2021-06-23 01:30:27+00:00,2021-06-23 00:07:20+00:00,15.981,0002,2-39-131-30,CA-305,America/Los_Angeles,"[{'userID': 9502, 'milesRequested': 100, 'WhPerMile': 310, 'minutesAvailable': 480, 'modifiedAt': 'Tue, 22 Jun 2021 19:32:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 03:27:54 GMT', 'kWhRequested': 31.0}]"
60e79896f9af8b4b2b5d5ead,2021-06-22 20:19:49+00:00,2021-06-22 22:39:07+00:00,2021-06-22 22:36:41+00:00,7.392,0002,2-39-125-21,CA-311,America/Los_Angeles,"[{'userID': 1746, 'milesRequested': 100, 'WhPerMile': 350, 'minutesAvailable': 534, 'modifiedAt': 'Tue, 22 Jun 2021 20:19:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 05:13:49 GMT', 'kWhRequested': 35.0}]"
60e79896f9af8b4b2b5d5eae,2021-06-22 20:26:28+00:00,2021-06-23 03:33:46+00:00,2021-06-22 21:38:36+00:00,2.423,0002,2-39-78-365,CA-321,America/Los_Angeles,"[{'userID': 1082, 'milesRequested': 20, 'WhPerMile': 290, 'minutesAvailable': 120, 'modifiedAt': 'Tue, 22 Jun 2021 20:26:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 22:26:28 GMT', 'kWhRequested': 5.8}]"
60e79896f9af8b4b2b5d5eaf,2021-06-22 20:48:38+00:00,2021-06-22 21:18:10+00:00,,8.34,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 7315, 'milesRequested': 210, 'WhPerMile': 239, 'minutesAvailable': 605, 'modifiedAt': 'Tue, 22 Jun 2021 20:48:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 06:53:38 GMT', 'kWhRequested': 50.19}]"
60e79896f9af8b4b2b5d5eb0,2021-06-22 20:55:27+00:00,2021-06-22 22:27:55+00:00,2021-06-22 22:27:46+00:00,5.281,0002,2-39-79-377,CA-325,America/Los_Angeles,"[{'userID': 891, 'milesRequested': 32, 'WhPerMile': 250, 'minutesAvailable': 180, 'modifiedAt': 'Tue, 22 Jun 2021 20:55:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 23:55:27 GMT', 'kWhRequested': 8.0}]"
60e79896f9af8b4b2b5d5eb1,2021-06-22 21:17:12+00:00,2021-06-23 00:04:36+00:00,2021-06-22 23:19:36+00:00,6.327,0002,2-39-138-29,CA-304,America/Los_Angeles,"[{'userID': 10927, 'milesRequested': 20, 'WhPerMile': 380, 'minutesAvailable': 480, 'modifiedAt': 'Tue, 22 Jun 2021 21:17:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 05:17:12 GMT', 'kWhRequested': 7.6}]"
60e79896f9af8b4b2b5d5eb2,2021-06-22 23:15:23+00:00,2021-06-22 23:57:56+00:00,2021-06-22 23:57:44+00:00,2.465,0002,2-39-88-24,CA-314,America/Los_Angeles,"[{'userID': 14564, 'milesRequested': 36, 'WhPerMile': 250, 'minutesAvailable': 150, 'modifiedAt': 'Tue, 22 Jun 2021 23:15:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 01:45:23 GMT', 'kWhRequested': 9.0}]"
60e79896f9af8b4b2b5d5eb3,2021-06-23 02:36:36+00:00,2021-06-23 03:47:48+00:00,2021-06-23 03:47:45+00:00,4.001,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 1263, 'milesRequested': 100, 'WhPerMile': 320, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 23 Jun 2021 02:36:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 10:36:36 GMT', 'kWhRequested': 32.0}]"
60e79896f9af8b4b2b5d5eb4,2021-06-23 03:30:10+00:00,2021-06-23 03:50:21+00:00,,10.808,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 1346, 'milesRequested': 120, 'WhPerMile': 284, 'minutesAvailable': 346, 'modifiedAt': 'Wed, 23 Jun 2021 03:30:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 09:16:10 GMT', 'kWhRequested': 34.08}]"
60e79896f9af8b4b2b5d5eb5,2021-06-23 06:31:38+00:00,2021-06-23 07:01:18+00:00,,15.136,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 1101, 'milesRequested': 30, 'WhPerMile': 319, 'minutesAvailable': 115, 'modifiedAt': 'Wed, 23 Jun 2021 06:31:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 08:26:38 GMT', 'kWhRequested': 9.57}]"
60e8ea11f9af8b4d2c3b8293,2021-06-23 14:53:19+00:00,2021-06-24 01:44:51+00:00,2021-06-23 16:17:50+00:00,4.266,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 12899, 'milesRequested': 28, 'WhPerMile': 250, 'minutesAvailable': 300, 'modifiedAt': 'Wed, 23 Jun 2021 14:53:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 19:53:19 GMT', 'kWhRequested': 7.0}]"
60e8ea11f9af8b4d2c3b8294,2021-06-23 15:13:09+00:00,2021-06-23 19:14:11+00:00,2021-06-23 15:56:49+00:00,4.304,0002,2-39-129-17,CA-307,America/Los_Angeles,"[{'userID': 8677, 'milesRequested': 50, 'WhPerMile': 310, 'minutesAvailable': 240, 'modifiedAt': 'Wed, 23 Jun 2021 15:13:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 19:13:09 GMT', 'kWhRequested': 15.5}]"
60e8ea11f9af8b4d2c3b8295,2021-06-23 15:48:13+00:00,2021-06-24 00:34:02+00:00,2021-06-23 17:21:40+00:00,5.833,0002,2-39-79-380,CA-489,America/Los_Angeles,"[{'userID': 751, 'milesRequested': 60, 'WhPerMile': 340, 'minutesAvailable': 360, 'modifiedAt': 'Wed, 23 Jun 2021 15:48:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 21:48:13 GMT', 'kWhRequested': 20.4}]"
60e8ea11f9af8b4d2c3b8296,2021-06-23 16:17:45+00:00,2021-06-23 16:58:46+00:00,,19.68,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 2928, 'milesRequested': 150, 'WhPerMile': 274, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 23 Jun 2021 16:17:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 00:17:45 GMT', 'kWhRequested': 41.1}]"
60e8ea11f9af8b4d2c3b8297,2021-06-23 16:42:00+00:00,2021-06-23 17:57:20+00:00,2021-06-23 17:13:07+00:00,0.916,0002,2-39-131-30,CA-305,America/Los_Angeles,
60e8ea11f9af8b4d2c3b8298,2021-06-23 16:47:58+00:00,2021-06-23 23:57:44+00:00,2021-06-23 23:07:01+00:00,42.934,0002,2-39-79-379,CA-327,America/Los_Angeles,"[{'userID': 563, 'milesRequested': 100, 'WhPerMile': 286, 'minutesAvailable': 288, 'modifiedAt': 'Wed, 23 Jun 2021 16:47:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 21:35:58 GMT', 'kWhRequested': 28.6}, {'userID': 563, 'milesRequested': 150, 'WhPerMile': 286, 'minutesAvailable': 310, 'modifiedAt': 'Wed, 23 Jun 2021 16:48:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 21:57:58 GMT', 'kWhRequested': 42.9}]"
60e8ea11f9af8b4d2c3b8299,2021-06-23 17:35:04+00:00,2021-06-24 00:28:43+00:00,2021-06-23 22:16:45+00:00,16.108,0002,2-39-138-29,CA-304,America/Los_Angeles,"[{'userID': 9502, 'milesRequested': 100, 'WhPerMile': 310, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 23 Jun 2021 17:37:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 01:35:04 GMT', 'kWhRequested': 31.0}]"
60e8ea11f9af8b4d2c3b829a,2021-06-23 18:14:27+00:00,2021-06-24 01:37:55+00:00,2021-06-23 19:07:54+00:00,4.617,0002,2-39-79-378,CA-326,America/Los_Angeles,"[{'userID': 13544, 'milesRequested': 55, 'WhPerMile': 310, 'minutesAvailable': 122, 'modifiedAt': 'Wed, 23 Jun 2021 18:14:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 20:16:27 GMT', 'kWhRequested': 17.05}]"
60e8ea11f9af8b4d2c3b829b,2021-06-23 18:14:43+00:00,2021-06-23 20:01:35+00:00,2021-06-23 20:01:30+00:00,0.766,0002,2-39-127-19,CA-309,America/Los_Angeles,"[{'userID': 15346, 'milesRequested': 15, 'WhPerMile': 250, 'minutesAvailable': 120, 'modifiedAt': 'Wed, 23 Jun 2021 18:14:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 20:14:43 GMT', 'kWhRequested': 3.75}]"
60e8ea11f9af8b4d2c3b829c,2021-06-23 20:27:17+00:00,2021-06-24 00:05:20+00:00,2021-06-23 22:22:40+00:00,6.014,0002,2-39-130-31,CA-306,America/Los_Angeles,"[{'userID': 10927, 'milesRequested': 20, 'WhPerMile': 380, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 23 Jun 2021 20:27:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 04:27:17 GMT', 'kWhRequested': 7.6}]"
60e8ea11f9af8b4d2c3b829d,2021-06-23 20:42:36+00:00,2021-06-24 04:00:10+00:00,2021-06-23 22:00:44+00:00,2.458,0002,2-39-78-365,CA-321,America/Los_Angeles,"[{'userID': 1082, 'milesRequested': 20, 'WhPerMile': 290, 'minutesAvailable': 120, 'modifiedAt': 'Wed, 23 Jun 2021 20:42:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 22:42:36 GMT', 'kWhRequested': 5.8}]"
60e8ea11f9af8b4d2c3b829e,2021-06-23 20:55:55+00:00,2021-06-23 21:33:06+00:00,,23.292,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 9307, 'milesRequested': 150, 'WhPerMile': 301, 'minutesAvailable': 492, 'modifiedAt': 'Wed, 23 Jun 2021 20:55:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 05:07:55 GMT', 'kWhRequested': 45.15}]"
60e8ea11f9af8b4d2c3b829f,2021-06-23 21:40:45+00:00,2021-06-24 02:03:44+00:00,2021-06-23 23:43:02+00:00,13.656,0002,2-39-92-436,CA-318,America/Los_Angeles,"[{'userID': 6156, 'milesRequested': 50, 'WhPerMile': 274, 'minutesAvailable': 396, 'modifiedAt': 'Wed, 23 Jun 2021 21:41:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 04:16:45 GMT', 'kWhRequested': 13.7}, {'userID': 6156, 'milesRequested': 50, 'WhPerMile': 274, 'minutesAvailable': 396, 'modifiedAt': 'Wed, 23 Jun 2021 21:41:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 04:16:45 GMT', 'kWhRequested': 13.7}]"
60e8ea11f9af8b4d2c3b82a0,2021-06-23 22:03:22+00:00,2021-06-23 23:56:37+00:00,2021-06-23 22:33:42+00:00,0.917,0002,2-39-129-17,CA-307,America/Los_Angeles,
60e8ea11f9af8b4d2c3b82a1,2021-06-23 23:08:11+00:00,2021-06-24 00:03:39+00:00,,24.596,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 10559, 'milesRequested': 200, 'WhPerMile': 256, 'minutesAvailable': 576, 'modifiedAt': 'Wed, 23 Jun 2021 23:08:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 08:44:11 GMT', 'kWhRequested': 51.2}]"
60e8ea11f9af8b4d2c3b82a2,2021-06-24 00:14:55+00:00,2021-06-24 02:12:57+00:00,,60.344,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 9302, 'milesRequested': 110, 'WhPerMile': 286, 'minutesAvailable': 317, 'modifiedAt': 'Thu, 24 Jun 2021 00:14:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 05:31:55 GMT', 'kWhRequested': 31.46}]"
60e8ea11f9af8b4d2c3b82a3,2021-06-24 01:40:42+00:00,2021-06-24 04:19:42+00:00,2021-06-24 04:19:29+00:00,8.143,0002,2-39-131-30,CA-305,America/Los_Angeles,"[{'userID': 1161, 'milesRequested': 20, 'WhPerMile': 350, 'minutesAvailable': 60, 'modifiedAt': 'Thu, 24 Jun 2021 01:40:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 02:40:42 GMT', 'kWhRequested': 7.0}, {'userID': 1161, 'milesRequested': 40, 'WhPerMile': 350, 'minutesAvailable': 120, 'modifiedAt': 'Thu, 24 Jun 2021 01:41:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 03:40:42 GMT', 'kWhRequested': 14.0}]"
60e8ea11f9af8b4d2c3b82a4,2021-06-24 02:29:04+00:00,2021-06-24 04:25:39+00:00,2021-06-24 03:52:28+00:00,8.717,0002,2-39-90-26,CA-316,America/Los_Angeles,"[{'userID': 1099, 'milesRequested': 40, 'WhPerMile': 299, 'minutesAvailable': 115, 'modifiedAt': 'Thu, 24 Jun 2021 02:29:04 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 04:24:04 GMT', 'kWhRequested': 11.96}]"
60e8ea11f9af8b4d2c3b82a5,2021-06-24 03:13:52+00:00,2021-06-24 03:26:01+00:00,,7.532,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 1346, 'milesRequested': 120, 'WhPerMile': 284, 'minutesAvailable': 346, 'modifiedAt': 'Thu, 24 Jun 2021 03:13:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 08:59:52 GMT', 'kWhRequested': 34.08}]"
60e8ea11f9af8b4d2c3b82a6,2021-06-24 03:34:08+00:00,2021-06-24 04:25:27+00:00,,35.128,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 9284, 'milesRequested': 150, 'WhPerMile': 274, 'minutesAvailable': 432, 'modifiedAt': 'Thu, 24 Jun 2021 03:34:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 10:46:08 GMT', 'kWhRequested': 41.1}]"
60ea3b90f9af8b4f54f05abb,2021-06-24 07:42:34+00:00,2021-06-24 08:07:16+00:00,,11.432,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 1101, 'milesRequested': 30, 'WhPerMile': 319, 'minutesAvailable': 115, 'modifiedAt': 'Thu, 24 Jun 2021 07:42:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 09:37:34 GMT', 'kWhRequested': 9.57}]"
60ea3b90f9af8b4f54f05abc,2021-06-24 14:36:45+00:00,2021-06-24 15:19:23+00:00,,21.288,0002,2-39-81-4550,11900388,America/Los_Angeles,"[{'userID': 9266, 'milesRequested': 160, 'WhPerMile': 300, 'minutesAvailable': 461, 'modifiedAt': 'Thu, 24 Jun 2021 14:36:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 22:17:45 GMT', 'kWhRequested': 48.0}]"
60ea3b90f9af8b4f54f05abd,2021-06-24 14:45:30+00:00,2021-06-24 23:44:07+00:00,2021-06-24 19:13:58+00:00,15.342,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 4947, 'milesRequested': 61, 'WhPerMile': 310, 'minutesAvailable': 480, 'modifiedAt': 'Thu, 24 Jun 2021 14:46:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 22:45:30 GMT', 'kWhRequested': 18.91}]"
